Date,Indx,HC,RE,IT,Ind,Mat,CD,CS,Fin,Util,Eng,Com,Portfolio
2018-10-05,103710.92,103652.84,103298.57,102007.43,103494.97,103384.84,101650.1,103805.34,105095.76,105583.16,104983.99,105010.09,1245678.01
2018-10-08,103639.7,102236.37,104232.03,100455.12,103230.51,103291.12,101367.46,104125.81,105223.79,106141.8,104586.6,105072.82,1243603.1300000001
2018-10-09,103304.59,101827.75,104299.34,99804.81,102166.91,101348.21,100789.64,103522.28,105094.88,106431.12,105086.99,104723.07,1238399.59
2018-10-10,100460.94,99166.17,102863.45,96146.11,99817.88,98900.83,98564.36,102456.57,103882.46,105597.49,102050.83,102876.62,1212783.71
2018-10-11,98382.08,97930.4,100631.01,94895.09,98164.62,98183.13,97811.77,101099.51,102225.69,104081.79,100503.51,101658.42,1195567.02
2018-10-12,99033.23,99057.53,100061.02,96785.5,97997.14,98160.93,98554.34,101321.88,101576.24,103755.29,100589.49,102627.62,1199520.21
2018-10-15,99118.71,99287.09,100511.22,96596.73,98372.9,98182.43,98619.11,101616.31,101709.27,104208.94,100728.46,103394.48,1202345.65
2018-10-16,101106.47,101707.17,102242.28,99201.29,99772.88,99361.99,100237.31,102625.61,102348.55,105349.35,102083.67,105195.34,1221231.9100000001
2018-10-17,100945.28,101328.69,101893.39,99267.64,99181.95,98762.61,99485.9,102447.72,102311.03,105114.16,100957.86,104965.65,1216661.8800000001
2018-10-18,99570.06,100260.07,101370.37,97522.44,97692.4,97432.41,97949.45,101812.57,101397.08,104929.74,99899.88,103973.8,1203810.27
2018-10-19,99204.77,99277.14,101697.77,96455.31,96936.71,96943.4,96967.18,102526.92,101047.95,105801.33,99631.91,104200.05,1200690.44
2018-10-22,98877.06,98314.53,100922.68,96961.03,96900.06,96564.97,97040.59,102441.54,100296.1,105472.91,99007.94,104071.23,1196870.6400000001
2018-10-23,98218.58,97714.38,100972.25,96044.96,95590.03,95423.48,96883.19,101980.01,99744.98,104959.54,97261.15,103372.79,1188165.34
2018-10-24,95360.55,94088.75,101015.61,92245.41,93037.15,92466.04,94832.19,101570.45,97847.2,105423.97,94417.2,100565.2,1162869.7199999997
2018-10-25,96799.33,94549.6,101806.8,93839.65,93761.16,92991.82,96312.76,101870.29,98776.8,104986.79,95073.41,101080.38,1171848.79
2018-10-26,95402.6,93678.88,100293.21,92388.44,93261.34,92644.33,95491.35,100982.53,98337.82,103817.23,94503.29,99528.89,1160329.91
2018-10-29,95038.6,92730.65,100987.96,91413.42,92784.73,91677.06,95009.72,101046.52,98746.11,104174.47,93634.68,99267.91,1156511.8299999998
2018-10-30,96773.95,93318.44,101654.27,92898.76,94053.07,92703.7,96630.71,101932.47,99319.54,104598.06,94614.77,100751.64,1169249.38
2018-10-31,97589.87,93938.65,101013.37,94661.09,94766.57,93270.46,96924.37,101548.2,99647.51,103850.14,95738.05,101596.77,1174545.05
2018-11-01,97878.75,97878.75,97878.75,97878.75,97878.75,97878.75,97878.75,97878.75,97878.75,97878.75,97878.75,97878.75,1174545.0
2018-11-02,97655.15,97938.47,97063.34,97762.83,98402.16,98649.45,98358.63,97968.87,97957.89,97571.65,97092.58,98510.98,1174932.0
2018-11-05,98084.52,97918.83,98037.15,97078.63,98496.8,98570.3,98251.25,98286.36,98002.37,98652.85,98247.13,98917.08,1178543.27
2018-11-06,98616.59,98077.21,98549.29,97506.84,98914.03,98805.76,98406.57,98824.79,98448.07,99476.78,98645.76,98655.6,1182927.2900000003
2018-11-07,100297.72,99451.34,99430.77,98854.23,100067.63,100416.77,99157.29,99486.62,99099.15,101311.11,99555.89,100142.84,1197271.36
2018-11-08,100059.62,99445.5,99540.67,98610.78,99463.78,99285.82,98965.0,99296.46,99254.02,101175.05,98251.4,100303.96,1193652.0599999998
2018-11-09,99062.78,97506.01,99028.35,96994.19,98389.59,97861.77,97277.67,99198.17,98683.93,101353.8,97596.53,99118.23,1182071.0200000003
2018-11-12,97481.92,95109.82,98712.5,94052.68,97242.17,96441.71,96099.11,98737.87,97897.89,101300.67,96019.58,98112.32,1167208.24
2018-11-13,97313.39,94631.61,98483.78,94186.72,97236.51,96091.25,96476.94,98014.11,98301.81,101407.86,94107.23,98779.4,1165030.6099999999
2018-11-14,96700.81,93194.96,98163.43,93946.04,96878.16,96429.16,96299.31,97963.94,97500.84,101081.09,94084.42,99046.14,1161288.2999999998
2018-11-15,97502.89,94263.64,97479.04,95724.72,97503.23,97316.53,96169.67,98195.07,98130.34,100842.5,95021.22,99109.51,1167258.36
2018-11-16,97764.17,94860.25,98130.01,95642.6,97396.52,97664.57,95910.39,98500.28,98162.41,101534.35,95261.89,99183.78,1170011.2200000002
2018-11-19,96293.42,92995.35,98075.86,92677.51,96413.87,96836.18,94712.39,97972.76,97793.78,101715.7,94832.37,98349.5,1158668.69
2018-11-20,94562.56,91753.71,97377.92,90929.82,94709.38,94990.97,93190.71,97319.51,96670.0,101184.69,92319.66,96718.13,1141727.06
2018-11-21,95246.46,92682.76,97666.79,92334.37,95670.97,96078.44,94537.23,97622.76,97181.04,100862.38,93455.63,97923.81,1151262.6400000001
2018-11-23,94967.95,93229.06,97643.96,92422.21,95545.63,95335.2,94603.51,97950.8,97277.2,100813.33,91455.89,97812.83,1149057.57
2018-11-26,96111.97,93608.82,97967.59,93563.15,96257.62,95243.39,95730.46,97967.02,97715.73,101334.27,92127.08,98419.7,1156046.8
2018-11-27,96024.39,92932.41,98084.8,93073.24,95703.04,94457.28,95231.75,98068.56,97294.31,101381.57,91697.65,98939.12,1152888.12
2018-11-28,97974.34,94678.82,99033.12,95756.06,97293.03,95686.61,96726.53,98739.24,98272.34,101618.54,92427.57,100327.43,1168533.63
2018-11-29,97873.33,94927.25,98975.61,95748.8,97130.82,95860.73,96481.96,98759.99,98168.62,101244.17,92711.28,100161.39,1168043.95
2018-11-30,98406.07,95293.8,99459.44,96462.23,97453.8,95828.88,96304.25,98832.8,98367.48,101872.5,92099.21,99863.76,1170244.22
2018-12-03,97520.35,97520.35,97520.35,97520.35,97520.35,97520.35,97520.35,97520.35,97520.35,97520.35,97520.35,97520.35,1170244.2
2018-12-04,94408.45,94889.36,95845.52,94586.0,94153.91,95172.56,95079.24,96347.79,95110.75,97095.65,95483.21,95142.9,1143315.34
2018-12-06,94035.61,93675.67,97575.24,93966.51,93254.68,94107.96,94405.92,95975.82,94335.12,97098.99,93789.51,95295.6,1137516.6300000001
2018-12-07,92261.57,91956.38,96543.34,91870.05,91875.55,92872.65,92595.35,95342.84,93827.06,97354.13,93512.16,94766.77,1124777.85
2018-12-10,92069.51,91648.38,95758.85,91997.58,91263.81,92224.53,91959.58,95182.37,93090.87,97143.45,92048.4,94203.07,1118590.4
2018-12-11,92007.92,91606.22,95541.68,91902.2,90928.52,91765.23,91512.79,95665.57,92583.85,97423.17,91880.66,94529.48,1117347.2900000003
2018-12-12,92630.91,92475.03,94692.79,93121.08,91867.81,92737.21,92211.22,96504.38,93115.25,97890.97,92629.93,95225.5,1125102.0799999998
2018-12-13,92082.54,91233.52,95000.04,92347.58,91099.31,91901.13,91239.34,96091.11,92309.53,98314.34,92324.82,94408.71,1118351.97
2018-12-14,90650.3,89767.97,94618.56,90916.09,90121.41,90991.83,90438.06,94952.67,91581.18,98074.14,90709.51,93436.33,1106258.05
2018-12-17,88618.29,87288.37,91883.87,88680.61,88921.52,90339.21,89234.56,93351.86,90731.26,95765.98,88736.46,91990.93,1085542.92
2018-12-18,88643.52,86069.23,92530.31,89235.91,89126.24,90813.47,89242.09,92823.53,90383.59,95060.69,87012.4,92049.07,1082990.0499999998
2018-12-19,87270.98,84607.78,91472.57,88293.65,87862.61,89678.49,88305.44,92356.0,89227.37,94846.23,86441.82,91659.02,1072021.96
2018-12-20,85795.87,82504.73,90470.07,86847.02,86933.01,89143.28,87134.18,91899.9,88616.14,95098.89,84544.92,90308.69,1059296.7
2018-12-21,84155.99,79975.05,89286.58,84586.5,85528.24,88177.07,85509.85,91064.72,87804.08,94213.04,83335.1,88522.49,1042158.71
2018-12-24,82152.55,78881.78,86975.53,83307.95,84243.11,87057.79,84493.07,89865.38,86803.72,91441.22,81210.98,87223.94,1023657.02
2018-12-26,85813.09,81448.88,89068.44,86578.03,86398.25,88721.09,87117.43,91157.85,88456.21,92259.08,84034.62,89529.39,1050582.3599999999
2018-12-27,86350.57,81606.98,88993.0,87382.19,86745.84,89436.06,86973.39,91217.47,88368.02,92849.77,83788.89,89298.21,1053010.39
2018-12-28,86460.03,82656.04,89240.71,87851.23,87195.97,89513.82,87550.71,91583.76,89169.67,93417.96,83908.2,89585.38,1058133.48
2018-12-31,87120.37,83689.1,89295.38,88282.33,87820.11,90387.87,88045.68,91870.48,89522.68,93821.37,84324.99,90255.65,1064436.0099999998
2019-01-02,88703.0,88703.0,88703.0,88703.0,88703.0,88703.0,88703.0,88703.0,88703.0,88703.0,88703.0,88703.0,1064436.0
2019-01-03,87092.29,87501.98,89276.54,85941.71,87318.49,87340.59,87526.08,88334.81,88132.15,89111.0,89178.67,88414.09,1055168.4000000001
2019-01-04,89958.16,91044.72,90735.28,89187.51,89836.22,90072.43,90119.32,89735.54,89788.16,90566.05,92057.93,90714.75,1083816.0700000003
2019-01-07,90968.23,92610.77,91773.01,90702.9,90878.71,90845.42,91766.13,90321.78,90126.84,90157.15,93824.82,91639.48,1095615.24
2019-01-08,91980.56,93505.64,93491.5,91814.08,91927.36,91684.35,92817.15,90609.2,90579.02,91031.31,94809.06,92584.58,1106833.81
2019-01-09,92610.39,94470.66,93810.87,92662.8,92939.14,92780.33,93932.65,90987.08,90902.41,90902.53,96520.46,92686.95,1115206.27
2019-01-10,93042.59,94958.29,94560.35,93308.28,93315.98,93354.51,93882.93,91419.91,90966.88,91927.61,96670.9,92874.04,1120282.27
2019-01-11,93116.9,95040.61,94862.52,93441.37,93452.02,93695.77,94198.28,91622.49,91106.55,91616.4,96171.58,93065.03,1121389.52
2019-01-14,92567.35,93926.87,94458.72,92807.99,93080.3,93431.8,93728.57,91287.19,91128.06,90355.17,95828.42,92974.23,1115574.6700000002
2019-01-15,93264.82,95196.54,95086.35,93929.48,93308.07,92932.03,93812.34,91722.2,91336.7,91063.39,96555.07,92946.34,1121153.3299999998
2019-01-16,93657.23,95366.13,95863.13,94074.47,93548.87,93618.72,94076.01,91787.65,92278.66,91529.33,96842.59,92969.36,1125612.15
2019-01-17,94384.31,95966.28,96315.44,94721.1,94316.88,94480.49,94496.78,91974.0,92583.72,91977.8,97202.33,93090.68,1131509.81
2019-01-18,95545.97,96626.16,96591.99,95887.37,95678.35,95339.59,97529.31,92735.47,93238.93,92316.99,98704.75,93656.99,1143851.8699999999
2019-01-22,94151.83,95095.28,96110.81,94375.31,94588.86,94387.32,95943.49,92231.34,92669.34,92094.25,96830.37,92376.52,1130854.7199999997
2019-01-23,94232.04,94860.67,96161.64,94227.91,94315.08,94062.72,96093.46,92452.02,92884.37,92914.68,96081.11,92825.46,1131111.1600000001
2019-01-24,94622.79,95074.25,96446.11,95615.96,94768.32,94293.82,96616.17,92068.4,93033.78,93658.56,96692.95,93124.58,1136015.6900000002
2019-01-25,95547.88,96010.16,97535.69,97580.08,95798.1,95897.12,112305.81,92157.62,93661.58,92899.69,97832.62,93673.09,1160899.4400000002
2019-01-28,95059.78,95259.4,98372.78,97084.04,95255.07,95995.12,112179.86,92137.57,93592.54,92629.25,97147.9,93564.48,1158277.7899999998
2019-01-29,95016.59,95696.39,99183.81,96644.4,95598.04,96568.46,112395.51,92517.24,93425.83,93131.64,97370.29,93523.86,1161072.06
2019-01-30,96062.16,96705.29,99926.19,98106.32,96320.33,97586.49,113052.89,92919.36,93826.4,93098.36,98771.13,93499.36,1169874.28
2019-01-31,96913.81,97827.03,100629.7,99118.43,96802.96,97838.41,113467.68,93711.58,93845.57,94259.06,98724.28,94404.58,1177543.09
2019-02-01,98128.59,98128.59,98128.59,98128.59,98128.59,98128.59,98128.59,98128.59,98128.59,98128.59,98128.59,98128.59,1177543.0799999998
2019-02-04,98810.15,98839.32,99115.47,98975.7,98627.62,98259.57,98641.52,98547.09,98630.2,98335.94,98567.32,98255.86,1183605.7600000002
2019-02-05,99198.82,98998.44,99420.98,99602.29,99212.3,98736.45,99382.88,99002.02,98752.18,98539.69,98666.34,98448.08,1187960.47
2019-02-06,99040.17,99110.97,99129.27,100147.89,99251.81,98570.35,98950.48,98883.13,98940.45,98122.29,98345.65,97925.17,1186417.63
2019-02-07,98284.02,98202.45,99719.89,98996.14,98236.19,97173.84,97974.04,98313.1,98975.64,98784.1,96423.24,97299.01,1178381.6600000001
2019-02-08,98361.57,98013.53,99662.98,99327.01,97854.42,96939.76,97723.43,98317.13,98770.37,99121.36,95874.99,97534.79,1177501.34
2019-02-11,98738.5,98206.02,99971.9,99680.61,98313.26,96901.21,97960.6,98512.37,98942.26,99011.8,96343.06,97111.16,1179692.75
2019-02-12,99924.29,99304.12,99737.76,101292.62,99786.32,97937.69,99133.8,99019.61,99692.34,99339.42,97356.2,97789.56,1190313.7300000002
2019-02-13,100297.06,99491.92,100118.52,101437.99,100287.67,98401.97,99334.93,99425.17,99994.25,99046.13,98151.11,97798.69,1193785.4100000001
2019-02-14,100242.79,99967.92,100210.24,102348.16,100314.93,98453.3,99022.93,99167.82,99663.0,99261.19,98902.04,98066.46,1195620.78
2019-02-15,101317.5,101405.56,100834.17,102716.01,101506.93,99480.88,99750.95,99800.83,100600.34,99773.09,100190.76,98915.73,1206292.7499999998
2019-02-19,101635.91,101303.15,101046.83,102920.81,102168.93,100332.37,100194.25,100153.17,101243.84,100501.77,101127.25,99180.99,1211809.27
2019-02-20,101928.46,101066.39,100737.48,103109.74,102838.91,101385.33,100495.96,100207.19,101443.28,100926.23,101266.8,99406.97,1214812.74
2019-02-21,101551.54,101221.2,100733.83,102896.72,102558.03,101082.21,100499.18,100355.62,101303.74,101412.14,100439.0,99165.77,1213218.98
2019-02-22,102255.94,101696.49,101471.03,104750.65,103139.71,101763.72,101122.57,100407.37,101701.29,102103.96,100781.39,99656.2,1220850.32
2019-02-25,102283.86,102383.66,100822.86,105362.21,103790.22,102023.04,101419.3,99986.17,101536.75,101514.76,100942.14,99284.44,1221349.4100000001
2019-02-26,101915.06,101701.65,100434.56,104984.94,103176.58,101869.88,102284.12,99969.82,101387.38,101634.06,100403.08,99063.71,1218824.84
2019-02-27,101968.7,102149.67,99903.09,105018.93,102903.02,101694.83,102228.58,99817.09,101576.21,101582.54,100907.18,99239.09,1218988.93
2019-02-28,101712.47,102045.85,100013.86,104367.97,102446.7,100737.07,102021.56,100383.09,101745.85,101740.77,100203.1,99439.94,1216858.23
2019-03-01,101404.85,101404.85,101404.85,101404.85,101404.85,101404.85,101404.85,101404.85,101404.85,101404.85,101404.85,101404.85,1216858.2
2019-03-04,100822.65,100611.14,101710.17,100916.75,100943.04,101391.23,100680.98,101089.56,101376.82,101491.68,101454.8,101054.6,1213543.4200000002
2019-03-05,100634.49,100332.37,101952.45,100861.21,100602.22,101364.0,100700.8,101145.46,101067.27,101216.79,101218.16,101101.12,1212196.3399999999
2019-03-06,99601.89,98434.23,101211.2,99533.54,99678.71,100445.36,99978.65,101031.53,100249.11,101038.14,100104.0,100573.83,1201880.1900000002
2019-03-07,98778.05,99509.06,100860.19,98492.66,98790.34,99487.04,98990.11,100508.87,99435.16,101128.42,99640.33,100215.53,1195835.76
2019-03-08,98549.48,98916.21,100954.0,98411.31,98477.29,99105.53,98573.83,100374.68,99273.04,101402.17,98546.68,100359.67,1192943.89
2019-03-11,99983.7,100574.03,101938.72,100157.28,99641.14,100188.19,99383.0,101086.25,99730.86,102192.69,99769.23,101449.71,1206094.8
2019-03-12,100197.5,101345.51,102200.46,100135.46,99497.19,100116.6,99129.01,100885.39,99831.69,102621.05,100562.05,102861.02,1209382.9300000002
2019-03-13,100731.4,102429.76,102440.76,100386.61,99815.02,100509.28,99383.33,101108.07,100182.21,102557.98,101093.31,103120.02,1213757.75
2019-03-14,100565.74,102449.64,102474.97,100275.48,99490.99,99741.44,99017.3,101141.09,100281.02,102412.1,101237.63,103226.95,1212314.3499999999
2019-03-15,100870.1,103316.35,102341.5,101127.54,99727.15,100039.93,99057.04,101732.62,100460.93,102782.25,101073.18,103670.33,1216198.9200000002
2019-03-18,101364.2,104311.23,102244.43,101363.92,100402.25,100392.15,99847.12,102062.67,100917.7,103071.45,102651.74,103944.83,1222573.69
2019-03-19,101084.44,104490.31,101937.24,101395.33,100172.66,100282.81,99589.17,101995.71,100277.45,102119.57,102797.63,103471.96,1219614.2799999998
2019-03-20,100575.19,104162.01,102176.88,101072.27,99766.77,100389.12,98924.15,101711.25,99274.21,102405.94,103597.89,103434.51,1217490.19
2019-03-21,101756.22,104424.09,103506.11,102570.17,100320.26,101161.14,99644.42,102606.26,99160.63,103146.08,104189.88,103838.19,1226323.45
2019-03-22,99451.66,101615.55,102409.98,99842.53,97956.52,98794.73,97802.13,101880.85,97247.87,103007.16,101746.97,101901.02,1203656.97
2019-03-25,99504.08,101214.25,102638.51,99606.75,98239.33,98830.94,98337.37,102116.59,97259.33,103284.02,101424.3,101695.54,1204151.01
2019-03-26,100309.11,101336.92,103494.01,100143.76,98662.0,99079.79,98882.24,102718.84,98091.48,103738.03,101987.69,101876.96,1210320.8299999998
2019-03-27,100017.92,100114.04,103511.87,99251.71,98736.22,98773.48,99222.46,102349.66,98172.9,103222.34,101842.35,101469.21,1206684.16
2019-03-28,100529.45,100310.89,104301.26,99919.13,99101.83,99052.53,99691.54,102566.26,98493.33,102216.22,101548.05,101272.55,1209003.04
2019-03-29,101026.7,101447.11,104130.27,100806.84,99566.39,99287.6,99782.28,103107.61,98764.95,102521.76,101553.64,101418.13,1213413.2799999998
2019-04-01,101117.77,101117.77,101117.77,101117.77,101117.77,101117.77,101117.77,101117.77,101117.77,101117.77,101117.77,101117.77,1213413.24
2019-04-02,100979.31,101190.55,101542.34,101358.69,101127.69,101055.54,100923.05,100642.88,101038.29,100952.78,100710.29,101071.92,1212593.33
2019-04-03,101311.83,101336.66,101612.21,103604.4,101969.72,101449.96,101689.67,100590.42,101251.63,101112.48,100232.76,101567.3,1217729.04
2019-04-04,101626.32,101095.61,101702.46,102543.28,102484.88,102091.21,102494.22,101037.12,101727.04,100965.01,100577.97,102132.7,1220477.82
2019-04-05,102282.96,101831.45,102281.1,103161.18,103228.94,102793.5,103009.81,101302.63,102239.4,101549.28,101661.96,102838.46,1228180.67
2019-04-08,102302.93,102259.54,101869.23,103772.58,103238.03,102948.38,102920.72,101479.25,102144.18,101182.92,101685.74,102769.89,1228573.39
2019-04-09,101476.81,101452.17,101134.46,104349.77,102317.1,102072.42,102347.28,101057.57,101507.83,100939.59,101157.86,102555.1,1222367.9600000002
2019-04-10,102178.94,101509.03,102065.01,105121.06,103016.24,102481.17,103246.11,101648.52,102102.51,101063.04,101860.16,103438.33,1229730.12
2019-04-11,102246.58,100544.35,101893.22,104609.09,103368.09,101948.58,103449.4,101339.7,102242.58,101024.06,102091.34,103555.36,1228312.35
2019-04-12,102844.66,99845.69,102231.94,105989.74,104012.31,102384.23,103950.44,101347.96,102939.91,101573.84,102368.87,104036.49,1233526.0799999998
2019-04-15,102666.69,99485.63,101817.56,106141.81,103869.41,102490.49,104001.41,101561.24,102596.72,101637.09,102095.17,104083.43,1232446.65
2019-04-16,102807.66,98548.05,100506.77,106253.93,104317.94,102654.42,104469.32,101465.99,103327.17,100798.66,102154.23,104620.48,1231924.62
2019-04-17,102364.35,95939.12,99741.58,105711.7,104474.64,102611.38,104691.88,101587.95,103362.43,100346.53,102022.14,104299.97,1227153.67
2019-04-18,102396.45,95989.25,100280.24,105412.17,104792.39,102453.58,104883.45,101679.34,103212.03,100446.22,101539.52,104064.64,1227149.2799999998
2019-04-22,102224.27,95893.8,99245.55,105746.94,104349.16,101740.13,104095.57,101262.73,102802.42,100270.91,102937.58,103508.3,1224077.36
2019-04-23,103264.22,97489.12,100414.47,106453.39,105060.25,102017.63,104878.38,101802.66,103537.14,100561.44,103198.38,103808.22,1232485.3
2019-04-24,103254.74,97246.85,101097.4,106652.96,105193.54,101329.79,105029.24,101831.85,103424.05,100691.57,102087.97,102677.81,1230517.77
2019-04-25,102679.57,97174.22,100914.99,105498.29,104176.6,100252.24,104028.02,101215.14,103383.57,100757.13,101300.01,102680.02,1224059.8
2019-04-26,103272.11,97829.82,101529.41,106131.88,104667.85,101279.71,104833.3,101689.96,103883.39,101076.97,100637.6,103705.46,1230537.46
2019-04-29,103482.69,98159.1,101086.15,105995.42,105050.31,101305.9,105117.84,101972.29,104540.54,100872.35,100632.11,104097.2,1232311.9
2019-04-30,103507.62,97818.48,101371.68,106066.25,105007.64,101309.25,104516.1,102596.65,104567.42,101802.01,99889.1,103706.61,1232158.81
2019-05-01,102679.9,102679.9,102679.9,102679.9,102679.9,102679.9,102679.9,102679.9,102679.9,102679.9,102679.9,102679.9,1232158.8
2019-05-02,102599.06,103182.87,102694.64,102723.57,102483.47,102212.36,102928.27,102378.36,102842.97,102331.56,101749.4,102585.04,1230711.5699999998
2019-05-03,103874.52,104842.01,103717.55,103850.75,103702.3,103808.42,103957.25,103012.49,103835.73,103245.3,102847.49,103316.32,1244010.1300000001
2019-05-06,103564.82,105833.21,103530.99,103229.93,103091.29,103162.86,103115.93,102887.1,103583.5,102986.23,102588.27,103538.73,1241112.8599999999
2019-05-07,101843.93,103840.12,102068.38,124886.23,101481.08,101786.72,101585.18,102202.41,102639.04,102655.43,101574.02,102719.25,1249281.79
2019-05-08,101570.02,103873.17,101902.99,124549.02,101260.06,101323.08,101520.2,101997.82,102475.21,101836.5,101409.09,102617.36,1246334.52
2019-05-09,101302.71,103429.16,102001.92,123788.05,100914.12,100963.16,100818.04,101782.99,102337.59,101753.02,101082.61,102190.21,1242363.58
2019-05-10,101646.71,103276.86,102472.36,123809.0,101232.7,101634.2,100789.5,102001.92,102730.61,102982.29,101765.03,102251.04,1246592.22
2019-05-13,99062.35,100497.78,102184.3,120563.43,99015.08,99579.22,98252.54,101106.28,100846.37,103343.0,100057.58,100008.89,1224516.82
2019-05-14,100031.41,101493.73,102636.82,98439.99,99663.67,107943.84,99113.7,101219.43,101709.85,102946.29,101212.63,100488.66,1216900.0199999998
2019-05-15,100474.95,101660.17,103146.68,98993.42,99909.99,108285.1,99393.34,101707.94,101528.9,102969.76,101878.88,100804.61,1220753.74
2019-05-16,101177.89,101971.28,103578.86,110868.09,100285.08,108226.76,99294.2,102108.34,102082.92,103133.79,102417.62,101202.85,1236347.6800000002
2019-05-17,100364.69,101301.25,103223.19,121249.61,99291.44,107515.76,98532.31,101490.5,101557.58,103406.64,101186.96,101113.61,1240233.54
2019-05-20,99678.67,100505.97,102302.33,119514.78,98933.95,105423.23,98158.59,101323.41,101671.7,103333.78,101064.86,100882.45,1232793.72
2019-05-21,100689.1,101447.41,102945.42,120822.4,99757.28,106262.68,98957.39,101140.5,102046.4,103738.2,102001.71,101107.76,1240916.25
2019-05-22,100137.5,101397.39,102854.39,120200.26,99013.31,105329.03,98141.28,101256.27,101643.97,104139.05,100689.78,100426.15,1235228.38
2019-05-23,98654.33,99732.33,102645.27,118180.11,97557.52,104157.17,96740.93,100599.47,100628.65,104101.71,97757.45,99663.96,1220418.9
2019-05-24,99016.87,100563.04,102907.92,118532.98,97869.37,104885.55,97216.59,100483.74,101324.69,104342.04,97970.54,100181.27,1225294.6
2019-05-28,98163.52,99947.16,102135.97,118520.66,97236.01,104641.51,96769.65,99774.17,100870.62,103425.81,97346.04,100063.63,1218894.75
2019-05-29,97426.44,98908.48,100839.37,117649.78,96629.4,104398.34,95622.52,98787.55,100696.03,102381.75,96895.22,99231.93,1209466.81
2019-05-30,97465.42,98695.65,101103.39,117980.5,96721.83,104373.64,95616.17,98743.71,100311.01,102194.85,96066.66,99229.86,1208502.6900000002
2019-05-31,96275.34,97781.48,101138.71,116853.07,95672.9,103504.78,94623.32,97488.12,99449.12,102730.96,95067.15,98372.48,1198957.43
2019-06-03,99913.12,99913.12,99913.12,99913.12,99913.12,99913.12,99913.12,99913.12,99913.12,99913.12,99913.12,99913.12,1198957.44
2019-06-04,102205.75,101826.37,100113.24,102321.63,101793.72,102099.48,101934.81,100550.96,101091.53,99954.68,100988.89,100718.0,1215599.0599999998
2019-06-05,102719.37,101347.1,101254.01,102706.29,102112.61,101846.19,101681.45,100713.94,100880.75,101054.39,99716.82,100940.47,1216973.39
2019-06-06,103132.6,100367.24,101243.72,103055.59,101756.11,101973.09,101438.43,100965.09,100924.46,101541.06,99893.57,100593.0,1216883.96
2019-06-07,103943.41,101179.85,101689.29,104196.75,102462.07,103192.9,102454.21,101653.48,100937.77,101539.68,100342.74,101361.95,1224954.0999999999
2019-06-10,104400.22,103606.1,101514.95,105414.78,103038.61,103555.15,102772.95,101911.01,101401.4,101143.74,100416.02,101142.11,1230317.04
2019-06-11,104331.48,102412.67,101620.49,105169.55,103027.91,104301.76,103062.3,102596.31,101551.97,100805.13,100715.62,100868.73,1230463.92
2019-06-12,104169.51,102873.61,101708.43,104620.36,103159.82,104502.74,102739.11,102588.12,101369.97,101698.4,98972.09,101332.2,1229734.3599999999
2019-06-13,104831.28,103667.33,102189.1,105290.06,103950.0,105373.23,103501.38,102430.34,101690.64,102009.24,100167.5,102296.46,1237396.56
2019-06-14,104500.13,102375.85,102045.27,104230.0,103280.89,104765.5,103443.72,101895.28,101639.27,102080.63,99107.29,101750.33,1231114.1600000001
2019-06-17,104546.0,103412.24,102573.03,104352.59,103103.05,104924.4,103430.88,101790.66,101323.05,101989.63,99639.78,102022.81,1233108.12
2019-06-18,105586.58,104276.21,102676.93,105934.22,104512.45,105843.35,104091.58,102063.86,101975.0,102100.58,100981.12,102834.06,1242875.94
2019-06-19,105969.3,104818.81,103162.94,106583.48,104737.8,106106.76,104166.23,102040.2,101999.89,102788.36,101135.82,103420.15,1246929.7399999998
2019-06-20,106824.54,104849.25,103377.13,107562.54,105802.93,107095.34,104767.13,102170.68,102271.36,103606.59,102990.01,103234.74,1254552.2399999998
2019-06-21,106399.41,104643.19,102243.85,106930.1,105144.38,106789.91,104397.08,101740.06,102119.02,103863.35,103182.54,102962.07,1250414.96
2019-06-24,105840.67,103731.95,101496.49,106463.8,104692.55,106788.57,104060.03,101434.97,101713.44,103702.71,102394.06,102300.29,1244619.53
2019-06-25,105010.35,103309.93,100686.89,105062.9,104431.82,106706.83,103059.82,101358.47,101608.26,103537.97,101957.32,101078.88,1237809.44
2019-06-26,104888.53,102452.69,99093.84,105724.42,104935.53,107480.52,103404.41,101029.64,101582.69,102065.79,103245.63,100444.87,1236348.56
2019-06-27,105782.06,103633.51,100388.23,106972.53,105955.8,107801.95,104427.8,101438.12,102460.0,102403.59,103278.11,101260.73,1245802.43
2019-06-28,106733.62,104792.59,101119.08,108005.9,107038.62,108845.42,105237.79,102022.38,103373.36,102932.68,104388.83,102015.04,1256505.31
2019-07-01,104708.78,104708.78,104708.78,104708.78,104708.78,104708.78,104708.78,104708.78,104708.78,104708.78,104708.78,104708.78,1256505.36
2019-07-02,104661.22,104312.5,105809.43,104503.23,104488.88,104619.17,104527.3,104955.0,104504.11,105815.97,103755.37,105155.17,1257107.35
2019-07-03,105523.81,104861.13,106797.15,104744.88,105746.35,104881.53,105245.8,105875.05,104961.57,106629.99,103822.26,105568.82,1264658.34
2019-07-05,105537.35,104719.01,106769.98,104786.31,105616.99,104506.97,105254.21,105603.71,105456.67,106459.1,104202.84,106189.91,1265103.05
2019-07-08,104918.46,103806.45,106985.51,103766.34,105047.32,103174.39,104887.24,105464.62,104820.21,106275.71,103839.99,105405.3,1258391.54
